claimReviewed,itemReviewed.author.name,itemReviewed.datePublished,datePublished,reviewRating.alternateName,language,domain,converted_label
"Daniel Jadue, precandidato presidencial del Partido Comunista de Chile, tuiteó que: “Ya tenemos nuestro programa de gobierno, una propuesta revolucionaria para transformar Chile como lo soñó Fidel, destruir el neoliberalismo, nacionalizar todos los fondos, barrer a los facistas, su ejército asesino y transformarlas en ffaa del pueblo”.",Varias fuentes,2021-06-20,2021-06-23 17:47:00,falsa,es,factual.afp.com,
Un hombre de 70 años es detenido durante las manifestaciones en Ferraz,,,2023-11-07 00:00:00,contexto,es,maldita.es,
La policía carga contra una señora mayor en la manifestación de Ferraz,,,2023-11-08 00:00:00,falso,es,maldita.es,false
Un hombre coloca una bandera de España en una escultura de castellers en Barcelona en 2023,,,2023-11-13 00:00:00,falso,es,maldita.es,false
Precandidatos presidenciales chilenos no respondieron consulta sobre DDHH,Varias fuentes,2021-07-13,2021-07-13 22:56:00,engañoso,es,factual.afp.com,mostly false
Gabriel Boric dijo “No tenemos porqué seguir llamándonos república de Chile ni usar la horrible bandera impuesta por Pinochet”,Varias fuentes,2021-08-13,2021-08-18 19:02:00,sin registro,es,factual.afp.com,
"Daniel Stingo dijo “En La Lista del Pueblo somos muy transparentes, yo no sabía que las 23 mil firmas eran falsas y el notario estaba muerto”",Varias fuentes,2021-08-27,2021-09-06 17:11:00,falso,es,factual.afp.com,false
"El diputado chileno Boric validó firmas ante notario, padre de su asesora, para su candidatura presidencial",Varias fuentes,2021-09-08,2021-09-10 23:02:00,engañoso,es,factual.afp.com,mostly false
"Felipe Kast respondió al tuit de José Antonio Kast sobre ""inmigración ilegal""",Varias fuentes,2021-09-27,2021-09-28 22:58:00,engañoso,es,factual.afp.com,mostly false
Boric y Provoste reciben sueldo mensual de 12 millones de pesos,Varias fuentes,2021-10-12,2021-10-15 20:43:00,falso,es,factual.afp.com,false
El estado de Nuevo León no está considerado entre los estados con más violencia de México,Andrés Manuel López Obrador,2022-04-22,2022-04-27 00:00:00,engañoso,es,univision.com,mostly false
Maduro tuiteó que Gabriel Boric Gabriel Boric “debe cumplir al pie de la letra el programa”,Varias fuentes,2021-10-17,2021-10-19 21:56:00,sin registro,es,factual.afp.com,
Diputados del PSOE no han pedido que el Ejército proteja las sedes del PSOE,,,2023-11-10 00:00:00,falso,es,maldita.es,false
"José Antonio Kast dijo: ""Delincuente juvenil de 16 o 17 años no irá al sename, hará el servicio militar obligatorio”",Varias fuentes,2021-10-19,2021-10-21 23:35:00,sin registro,es,factual.afp.com,
"La palabra ""mujer"" está 6 veces en el programa de José Antonio Kast",Varias fuentes,2021-11-01,2021-11-04 22:29:00,falta contexto,es,factual.afp.com,
En Argentina podés cobrar un sueldo mensual por embarazo hasta que nazca o hasta que lo mates por aborto,Varias fuentes,2021-01-04,2021-01-20 22:03:00,falso,es,factual.afp.com,false
Infobae: Nueva asignación pos aborto en Argentina por trastorno psicológico,Varias fuentes,2021-01-03,2021-01-15 15:34:00,falso,es,factual.afp.com,false
"Diario La Nación tituló: ""El polémico testimonio de dos chicas feministas asegurando que una vez que el proyecto sea ley , buscaran el embarazo para poder hacer el primer aborto legal , seguro y gratuito"" en Argentina",Varias fuentes,2020-11-20,2020-11-30 20:41:00,falso,es,factual.afp.com,false
Manifestantes en la plaza de Cibeles de Madrid contra la ley de la amnistía el 12 de noviembre de 2023,,,2023-11-13 00:00:00,falso,es,maldita.es,false
Médicos por la Verdad Chinda Brandolino y Leonardo González Bayona cortometraje de la marcha 17A Buenos Aires Argentina,Varias fuentes,2020-08-21,2020-09-05 00:00:00,falso,es,factual.afp.com,false
"El nuevo coronavirus no existe, no hay internados con COVID-19 en los hospitales",Varias fuentes,2020-08-01,2020-08-20 20:29:00,falso,es,factual.afp.com,false
El Gobierno adquirió 8.000 botes de gas lacrimógeno el día que comenzaron las protestas en Ferraz,,,2023-11-21 00:00:00,falso,es,maldita.es,false
Voluntarios en las pruebas clínicas murieron por la vacuna covid-19 de Pfizer/BioNTech,Varias fuentes,2020-12-08,2020-12-17 22:30:00,engañoso,es,factual.afp.com,mostly false
Voluntarios chinos se enlistan en una operación militar rusa contra Ucrania,Varias fuentes,2022-08-01,2022-08-22 21:54:00,falso,es,factual.afp.com,false
Récords de calor se batieron porque la ESA cambió sus mediciones,Varias fuentes,2023-07-29,2023-08-02 18:14:00,falso,es,factual.afp.com,false
Pedro Sánchez ha despedido a un informático del Congreso para controlar los votos de la investidura,,,2023-11-15 00:00:00,falso,es,maldita.es,false
El País ha publicado un tuit que dice el Gobierno estudia decretar un estado de excepción para evitar las manifestaciones contra la amnistía,,,2023-11-07 00:00:00,falso,es,maldita.es,false
"Las vacunas contra el covid-19, incluyendo las de Pfizer y Moderna (ARNm), aumentan los riesgos de coágulos sanguíneos y son unas de sus principales causas.",,2022-02-19,2022-04-08 00:00:00,engañoso falso,es,univision.com,
Un auto sumergido en Alemania tenía una pegatina anti-Greta Thunberg,Varias fuentes,2021-07-17,2021-07-19 14:23:00,falso,es,factual.afp.com,false
Esta foto muestra a la activista Greta Thunberg comiendo a lado de niños con hambre,Múltiples fuentes,2019-09-27,2019-09-28 01:27:00,falso,es,factual.afp.com,false
La reina Isabel II usa ivermectina commo tratamiento contra el covid-19,Varios autores,2022-02-21,2022-02-24 23:22:00,verificamos,es,factual.afp.com,
Soldados israelíes con la bandera nazi,,,2023-10-16 00:00:00,falso,es,maldita.es,false
Empresa de Japón dice que la ivermectina es eficaz contra la ómicron,Varias fuentes,2022-02-01,2022-02-03 16:40:00,falso,es,factual.afp.com,false
La ivermectina podría haber salvado a medio millón de personas del covid-19,Varias fuentes,2021-06-07,2021-08-17 17:01:00,parcialmente falso,es,factual.afp.com,
El Estado brasileño reparte kits con hidroxicloroquina para tratar el covid-19,Varias fuentes,2020-08-24,2020-09-16 17:15:00,falso,es,factual.afp.com,false
"Ministerio de Salud Minsa de Perú publicó un tratamiento contra el covid-19 coronavirus compuesto por ivermectina, levofloxacino, paracetamol, gárgaras, mentol, limonada",Varias fuentes,2021-03-03,2021-03-15 16:06:00,falso,es,factual.afp.com,false
"Mentolatum en la nariz, no entra el virus y se muere… Médicos de la Universidad de la Habana - Cuba confirmaron y demostraron que el COVID-19 no se desarrolla en ambientes donde se usa *el 1,8 Epoxi -p mentano",Varios autores,2020-03-24,2020-07-10 23:27:00,falso,es,factual.afp.com,false
El CORONA VIRUS de Wuhan. se puede curar* con un recipiente con agua de ajo recién hervida,Varias fuentes,2020-02-28,2020-03-13 22:10:00,falso,es,factual.afp.com,false
Trump ha liquidado el plan del Nuevo Orden Mundial,varias fuentes,2020-05-16,2020-05-26 16:37:00,engañoso,es,factual.afp.com,mostly false
"Bill Gates fue detenido, luego de las protestas en Australia que reclamaban su arresto",Varias fuentes,2020-05-16,2020-05-19 23:55:00,falso,es,factual.afp.com,false
Bill Gates registró una patente que se conectará al cerebro humano coronavirus,Varias fuentes,2020-04-17,2020-05-06 23:20:00,engañoso,es,factual.afp.com,mostly false
George Floyd está vivo y asistió a su propio funeral,Fuentes varias,2020-06-03,2020-06-12 20:03:00,falso,es,factual.afp.com,false
EEUU reclutará mujeres para llevarlas a pelear a la guerra en Ucrania,"@thisisnotlumet, un video de broma en TikTok ",,2022-03-30 00:00:00,falso,es,univision.com,false
"La verdad detrás del asesinato de George Floyd. Es un falso policía, es el actor Benjamin Ray Bailey.",varias fuentes,2020-06-01,2020-06-09 22:10:00,engañoso,es,factual.afp.com,mostly false
"El mismo sistema que no te mostró nada sobre Ghislaine Maxwell y su lista de clientes, transmite en vivo el juicio de Johnny Depp",Varias fuentes,2022-04-26,2022-05-03 15:50:00,engañoso,es,factual.afp.com,mostly false
"Amber Heard copió líneas de ""El talentoso Mr. Ripley"" en juicio con Depp",Varias fuentes,2022-05-05,2022-05-10 18:08:00,falso,es,factual.afp.com,false
Johnny Depp ganó el juicio contra Amber Heard,Varias fuentes,2022-04-24,2022-04-25 23:02:00,falso,es,factual.afp.com,false
Empresas pedirán al gobierno de Estados Unidos repartir gratis fórmula láctea ante reportes telefónicos,Varias fuentes,2022-05-17,2022-05-27 17:20:00,falso,es,factual.afp.com,false
La FDA de Estados Unidos aprobó una vacuna contra la viruela del mono de Pfizer,Varias fuentes,2022-05-22,2022-06-07 23:42:00,falso,es,factual.afp.com,false
"Nuevo virus aparece, viruela del mono",Varias fuentes,2022-05-19,2022-05-20 22:38:00,falta contexto,es,factual.afp.com,
Foto de un caso de viruela símica,Varias fuentes,2021-07-16,2021-07-22 17:29:00,engañoso,es,factual.afp.com,mostly false
Se detecta el primer caso de virus del mono en Estados Unidos,Varias fuentes,2021-07-23,2021-07-23 23:36:00,falso,es,factual.afp.com,false
Vacuna AstraZeneca contra el covid-19 es causante de la viruela del mono,Varias fuentes,2022-05-20,2022-05-31 20:18:00,falso,es,factual.afp.com,false
"Zelenzki reconoce en esta entrevista que le gusta ""esnifar"" cocaína",Varias fuentes,2022-04-19,2022-04-20 22:12:00,falso,es,factual.afp.com,false
"Medios replican imágenes escenificadas en Ucrania, donde supuestamente los militares rusos masacraron a civiles",Varias fuentes,2022-04-03,2022-04-05 21:43:00,falso,es,factual.afp.com,false
El dióxido de cloro cura el COVID-19,Varias fuentes,2020-08-16,2020-08-27 22:57:00,falso,es,factual.afp.com,false
Los alimentos alcalinos suben el pH y contrarrestan el coronavirus,Varias fuentes,2020-04-09,2020-04-22 23:12:00,falso,es,factual.afp.com,false
Minsa de Perú y OMS recomiendan el jengibre para protegerse del COVID-19,Varias fuentes,2020-03-30,2020-03-30 22:53:00,falso,es,factual.afp.com,false
Tomar vitamina C bebiendo limón en agua tibia para el coronavirus y cura el cáncer,Varias fuentes,2020-03-08,2020-03-13 18:51:00,falso,es,factual.afp.com,false
Carriolas fueron dejadas en una estación de tren en Polonia para bebés ucranianos,,,2022-03-24 00:00:00,auténtico,es,univision.com,
"La subsecretaria de Estado, Victoria Nuland , admitió que EEUU financia el desarrollo de armas biológicas en Ucrania ",Tucker Carlson,2022-03-09,2022-03-21 00:00:00,falso,es,univision.com,false
Agua tibia o caliente con limón cura o alivia el cáncer.,Fuentes múltiples,2012-04-26,2019-12-04 16:15:00,falso,es,factual.afp.com,false
"Si una mujer está viendo su periodo menstrual, por favor, no haga estas 4 cosas",Múltiples fuentes,2019-09-01,2019-09-28 00:25:00,falso,es,factual.afp.com,false
El agua fría provoca o puede provocar cáncer,Fuentes múltiples,2019-10-18,2019-11-29 16:29:00,falso,es,factual.afp.com,false
El MAS de Evo Morales aprueba en 2020 una ley que consiente relaciones sexuales a partir de los 12 años en Bolivia,Varias fuentes,2020-08-07,2020-09-10 22:22:00,falta contexto,es,factual.afp.com,
"Así se ven desde el cielo, sobre las nubes, los incendios en California",Varias fuentes,2020-09-10,2020-09-14 16:22:00,falso,es,factual.afp.com,false
Luis Arce ganaría en primera vuelta en Bolivia según encuesta del diario La Razón,Varias fuentes,2020-10-11,2020-10-13 22:41:00,falso,es,factual.afp.com,false
"Bolivia: el candidato Carlos Mesa dijo que Arturo Murillo ""es y puede ser un buen ministro""",Varias fuentes,2020-10-12,2020-10-15 21:52:00,falso,es,factual.afp.com,false
En Perú nadie marchó por los casos de corrupción que menciona este meme,Varias fuentes,2020-11-13,2020-11-18 20:59:00,falso,es,factual.afp.com,false
Un policía abraza a sus hijos en una protesta en Perú,Varias fuentes,2020-11-17,2020-11-26 19:53:00,sin evidencias,es,factual.afp.com,
En Perú no hubo protestas por los casos que menciona esta publicación,Varias fuentes,2020-11-16,2020-12-01 22:05:00,engañoso,es,factual.afp.com,mostly false
Ministro boliviano Iván Lima dijo que las relaciones consensuadas con una niña de 12 años no son delito.,Varias fuentes,2020-11-10,2020-12-03 22:32:00,falso,es,factual.afp.com,false
Precios de la gasolina o combustible en Gibraltar ayer,Varias fuentes,2021-06-25,2021-06-27 15:09:00,falso,es,factual.afp.com,false
La foto muestra un puma desnutrido en el Parque Natural de Pucallpa de Perú,Varias fuentes,2021-09-15,2021-09-29 19:58:00,falso,es,factual.afp.com,false
Leones del zoológico de La Habana,Varias fuentes,2020-08-10,2020-08-19 18:04:00,falso,es,factual.afp.com,false
Un comunicado de Buenaventura anuncia el “cierre total” de sus operaciones.,Varios fuentes,2021-10-09,2021-10-19 23:47:00,falso,es,factual.afp.com,false
Radio BioBio de Chile publicó que Gabriel Boric tuvo un cuadro de ansiedad,Varios Autores,2023-10-05,2023-10-10 23:55:00,falso,es,factual.afp.com,false
La presidenta peruana Dina Boluarte fue abucheada en un hipódromo en 2023,Varios Autores,2023-07-30,2023-08-10 22:03:00,engañoso,es,factual.afp.com,mostly false
Bolivia tiene un programa gubernamental de diabetes que cura la enfermedad,Varios Autores,2023-08-09,2023-08-17 19:58:00,falso,es,factual.afp.com,false
La OEA determinó que Pedro Castillo sigue siendo presidente,Varios Autores,2023-08-19,2023-08-31 19:40:00,falso,es,factual.afp.com,false
Betssy Chávez publicó un tuit apoyando el cierre del Congreso en Perú,Varias Fuentes,2022-12-07,2022-12-07 21:24:00,falso,es,factual.afp.com,false
"Manifestantes se enfrentan en Perú, en diciembre de 2022",Varias Fuentes,2022-12-12,2022-12-15 21:16:00,falso,es,factual.afp.com,false
"Este video muestra una multitud manifestándose a favor de Pedro Castillo, en Perú",Varias Fuentes,2022-12-10,2022-12-14 19:25:00,falso,es,factual.afp.com,false
Video de multitud sosteniendo una bandera de Perú muestra un acto en apoyo a Pedro Castillo en diciembre de 2022,Varias Fuentes,2022-12-10,2022-12-15 20:40:00,falso,es,factual.afp.com,false
"[T] No, no han colgado una estelada de la sala de profesores de la Escola Massana para &quot;adoctrinar&quot;",,,2023-12-04 00:00:00,falso,es,maldita.es,false
Pedro Castillo fue elegido en Perú por voto electrónico de Smartmatic,María Fernanda Cabal,2022-12-08,2022-12-15 19:22:00,falso,es,factual.afp.com,false
Oficina electoral de Perú contrató a empresa Smartmatic para elecciones congresales extraordinarias,Fuentes múltiples,2020-01-19,2020-01-31 20:35:00,no hay pruebas,es,factual.afp.com,
este video muestra la muerte de un manifestante en Perú en diciembre de 2022,Varias Personas,2022-12-12,2022-12-21 20:27:00,falso,es,factual.afp.com,false
"Este video muestra un mensaje del presidente de Rusia, Vladimir Putin, al pueblo peruano",Varias Fuentes,2022-12-16,2022-12-27 20:08:00,falso,es,factual.afp.com,false
este video muestra al Ejército de Perú saliendo a las calles en diciembre de 2022,Varias Fuesntes,2022-12-15,2023-01-03 18:13:00,falso,es,factual.afp.com,false
Este video muestra a un policía infiltrado en una manifestación en Perú en diciembre de 2022,Varias Fuentes,2022-12-31,2023-01-09 18:07:00,falso,es,factual.afp.com,false
"“Los batallones nacionalistas ucranianos lo impidieron (la evacuación de la población) recurriendo a la violencia contra la población civil"".",Vladimir Putin,2022-03-07,2022-03-10 00:00:00,no hay evidencias,es,univision.com,
Esta imagen muestra la muerte de un efectivo de la Policía de Perú tras manifestaciones en Puno,Varias Fuentes,2023-01-08,2023-01-10 20:57:00,falso,es,factual.afp.com,false
"El canal boliviano Unitel informó que el gobernador de Santa Cruz, Luis Fernando Camacho, compartirá celda con un ""asesino serial"" luego de su detención",Varias Fuentes,2022-12-30,2023-01-12 22:25:00,falso,es,factual.afp.com,false
"El expresidente de Chile Sebastián Piñera indultó durante su gobierno a Hugo Bustamante, condenado por homicidio",Varias Fuentes,2023-01-06,2023-01-24 17:09:00,falso,es,factual.afp.com,false
El presidente Gabriel Boric retiró a Iquique como una zona libre de impuestos en Chile,Varias Fuentes,2023-01-17,2023-01-26 18:50:00,falso,es,factual.afp.com,false
"[T] No, no han encontrado una casa en Murcia con cuerpos de niños para venta de órganos",,,2023-12-04 00:00:00,falso,es,maldita.es,false
"[T] No, una pareja gay no se ha dado a la fuga tras abusar del bebé que adoptaron",,,2023-12-04 00:00:00,falso,es,maldita.es,false
